Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2029274,Data Scientist,Postman,Startup,Information Technology,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,7.2,"Statistics, Scikit-learn, TensorFlow, Python, Machine Learning, NLP",M.Tech/M.E.,1,95,3.7,2024-11-27
IND2029282,Data Analyst,Deloitte,MNC,Media & Entertainment,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,8.3,"Data Visualization, Power BI, Python",MBA,2,219,3.7,2025-11-18
IND2029290,Business Analyst,Byju's,Indian Unicorn,FinTech,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,45.6,"Excel, SQL, Power BI, JIRA, Agile",B.Tech/B.E.,10,409,4.3,2024-08-18
IND2029294,Data Engineer,Flipkart,Indian Unicorn,E-Commerce,Kolkata,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,66.9,"Airflow, SQL, Spark, AWS, dbt, ETL",MBA,2,121,4.3,2026-02-09
IND2029297,Business Analyst,Deloitte,MNC,Consulting,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,15.2,"JIRA, Power BI, SQL, Excel, Requirements Gathering, Agile",MCA,1,69,3.6,2024-12-31
IND2029311,Data Engineer,MakeMyTrip,Indian Unicorn,Consulting,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,16.1,"Kafka, SQL, ETL",M.Tech/M.E.,3,279,3.5,2026-03-26
IND2029312,Data Analyst,Wipro,MNC,Banking & Finance,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,14.9,"Excel, Python, Statistics",M.Tech/M.E.,2,128,3.0,2026-04-21
IND2029323,Business Analyst,HCL Technologies,MNC,Government/PSU,Bangalore,Tier 1,Junior (1-3 yrs),Part-Time,On-Site,9.5,"Excel, SQL, Agile, Power BI",M.Tech/M.E.,3,213,3.4,2025-11-23
IND2029324,Data Analyst,NTPC,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,4.3,"SQL, Tableau, Excel, Power BI, Data Visualization, Python",M.Tech/M.E.,5,496,3.1,2024-08-13
IND2029334,Data Scientist,Lenskart,Startup,Gaming,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,43.3,"Statistics, TensorFlow, Machine Learning",B.Tech/B.E.,2,186,4.0,2024-11-21
IND2029338,Data Engineer,Amazon,MNC,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.1,"Kafka, Airflow, dbt, SQL, Python, Spark",B.Tech/B.E.,3,206,2.9,2024-09-23
IND2029343,Business Analyst,BSNL,PSU/Govt,E-Commerce,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,7.7,"JIRA, Agile, Power BI, Excel",B.Tech/B.E.,1,119,3.8,2025-08-24
IND2029347,Data Analyst,Groww,Startup,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.2,"Power BI, SQL, Statistics, Tableau, Python",B.Tech/B.E.,10,1108,3.5,2025-03-17
IND2029354,Data Scientist,Lenskart,Startup,Banking & Finance,Bangalore,Tier 1,Junior (1-3 yrs),Contract,Hybrid,13.3,"NLP, Scikit-learn, Statistics",M.Tech/M.E.,1,84,3.6,2026-02-25
IND2029361,Data Scientist,Freshworks,Indian Unicorn,Information Technology,Pune,Tier 1,Fresher (0-1 yr),Contract,Hybrid,9.0,"Statistics, Machine Learning, Tableau, Deep Learning, SQL",M.Tech/M.E.,3,293,3.5,2026-03-30
IND2029363,Data Engineer,Wipro,MNC,E-Commerce,Pune,Tier 1,Lead (10+ yrs),Full-Time,On-Site,55.2,"Kafka, dbt, AWS, Python",MBA,2,157,3.1,2025-05-23
IND2029365,Data Analyst,Deloitte,MNC,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,19.2,"Tableau, Python, Statistics",B.Tech/B.E.,2,228,3.9,2025-01-02
IND2029379,Data Scientist,Darwinbox,Startup,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,13.1,"Pandas, Deep Learning, SQL, Machine Learning, TensorFlow",M.Tech/M.E.,5,504,3.9,2025-08-09
IND2029381,Data Scientist,Flipkart,Indian Unicorn,Information Technology,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,11.3,"TensorFlow, Scikit-learn, NLP, Deep Learning, Tableau, SQL",B.Tech/B.E.,1,77,3.2,2025-04-27
IND2029392,Business Analyst,BHEL,PSU/Govt,E-Commerce,Remote,Remote,Junior (1-3 yrs),Contract,Remote,7.2,"JIRA, SQL, Agile",B.Tech/B.E.,2,154,4.1,2026-03-02
IND2029394,Data Scientist,Capgemini,MNC,Automobile,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,27.1,"NLP, Deep Learning, Statistics, Machine Learning, TensorFlow, Scikit-learn",MBA,2,127,3.4,2025-03-26
IND2029395,Business Analyst,Swiggy,Indian Unicorn,Logistics,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,53.6,"Excel, Requirements Gathering, JIRA, Agile, Power BI",MBA,2,179,3.8,2025-04-28
IND2029397,Data Engineer,Cognizant,MNC,EdTech,Remote,Remote,Mid (3-6 yrs),Contract,On-Site,14.3,"Kafka, Airflow, Spark",MCA,1,50,3.7,2024-09-06
IND2029401,Data Engineer,Nykaa,Indian Unicorn,FinTech,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,7.3,"Python, AWS, Spark, ETL, SQL, dbt",B.Tech/B.E.,1,93,4.2,2025-05-20
IND2029407,Data Analyst,DRDO,PSU/Govt,Consulting,Pune,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,9.7,"Power BI, Python, SQL",MCA,5,595,3.9,2025-03-13
IND2029409,Business Analyst,DRDO,PSU/Govt,Consulting,Remote,Remote,Lead (10+ yrs),Internship,Remote,3.1,"Excel, Power BI, JIRA, Requirements Gathering, SQL, Agile",MCA,2,223,3.0,2026-03-06
IND2029415,Data Analyst,Fi Money,Startup,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,20.6,"Python, Tableau, Power BI, Data Visualization, Excel, SQL",B.Tech/B.E.,5,486,3.7,2025-10-11
IND2029423,Data Analyst,TCS,MNC,E-Commerce,Remote,Remote,Mid (3-6 yrs),Internship,On-Site,3.5,"Tableau, Data Visualization, Python, SQL",M.Tech/M.E.,2,45,4.3,2024-06-05
IND2029425,Data Engineer,Capgemini,MNC,Retail,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,31.1,"ETL, SQL, Airflow, Spark, Python, AWS",PhD,5,375,3.8,2025-01-22
IND2029426,Business Analyst,ISRO,PSU/Govt,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.6,"SQL, Power BI, JIRA, Excel, Agile",B.Com + Certification,1,115,4.1,2025-06-03
IND2029431,Business Analyst,Amazon,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,18.2,"SQL, Excel, Power BI, JIRA, Agile",B.Tech/B.E.,2,114,4.3,2025-02-08
IND2029433,Business Analyst,Zomato,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,15.8,"Requirements Gathering, SQL, Agile, JIRA, Excel",B.Tech/B.E.,3,190,3.9,2024-10-30
IND2029441,Data Analyst,HCL Technologies,MNC,Information Technology,Hyderabad,Tier 1,Senior (6-10 yrs),Contract,Hybrid,37.7,"Power BI, Statistics, Tableau, Excel, Data Visualization",B.Tech/B.E.,3,128,4.2,2025-04-08
IND2029443,Business Analyst,Meesho,Indian Unicorn,HealthTech,Chennai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,12.0,"SQL, Requirements Gathering, JIRA, Power BI, Agile",B.Sc (CS/IT),2,188,4.1,2025-04-14
IND2029452,Data Analyst,ISRO,PSU/Govt,Gaming,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,12.8,"Statistics, Excel, Tableau, Data Visualization, Power BI, Python",M.Tech/M.E.,1,90,3.3,2024-10-12
IND2029455,Data Engineer,Setu,Startup,HealthTech,Ahmedabad,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,15.6,"Kafka, Python, Airflow, ETL",BCA,3,226,3.9,2025-03-20
IND2029460,Data Analyst,Accenture,MNC,Gaming,Delhi,Tier 1,Mid (3-6 yrs),Internship,On-Site,3.0,"Data Visualization, Tableau, Excel, SQL",B.Tech/B.E.,10,483,4.0,2024-06-15
IND2029466,Data Scientist,Setu,Startup,HealthTech,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.6,"SQL, NLP, Scikit-learn",M.Tech/M.E.,1,60,2.8,2024-11-23
IND2029470,Data Scientist,Urban Company,Startup,Media & Entertainment,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,57.2,"Python, Statistics, Deep Learning, SQL",B.Sc (CS/IT),20,1847,4.1,2024-11-03
IND2029477,Data Analyst,PhonePe,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,22.6,"SQL, Excel, Tableau, Data Visualization",BCA,3,172,3.3,2025-11-05
IND2029479,Data Analyst,Oracle,MNC,Information Technology,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.2,"Data Visualization, Python, Tableau, SQL",MBA,3,259,3.8,2025-11-30
IND2029480,Data Analyst,Tech Mahindra,MNC,Manufacturing,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,15.3,"SQL, Python, Data Visualization, Excel, Statistics",M.Tech/M.E.,2,144,4.1,2024-06-15
IND2029485,Business Analyst,ISRO,PSU/Govt,E-Commerce,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,12.2,"Requirements Gathering, Power BI, SQL, Agile, JIRA",M.Tech/M.E.,3,217,3.4,2024-09-29
IND2029489,Data Scientist,Oracle,MNC,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,21.7,"Machine Learning, Tableau, Scikit-learn, NLP",BCA,1,40,3.0,2025-10-02
IND2029491,Data Analyst,HCL Technologies,MNC,HealthTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.5,"SQL, Statistics, Excel, Power BI, Python, Data Visualization",B.Tech/B.E.,2,191,3.3,2024-10-05
IND2029504,Data Scientist,Oracle,MNC,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,11.4,"Statistics, TensorFlow, NLP, Python, Machine Learning",B.Tech/B.E.,3,168,3.0,2025-12-02
IND2029511,Data Analyst,Wipro,MNC,Automobile,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,17.7,"Power BI, Data Visualization, Excel, Tableau, Statistics, SQL",B.Tech/B.E.,1,58,3.5,2026-02-24
IND2029519,Data Engineer,Cisco,MNC,FinTech,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,24.2,"Python, AWS, Airflow, Spark, ETL, dbt",B.Sc (CS/IT),3,190,3.6,2025-06-06
IND2029528,Data Analyst,Flipkart,Indian Unicorn,Information Technology,Lucknow,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,12.9,"SQL, Excel, Tableau, Power BI, Data Visualization",M.Tech/M.E.,5,412,3.7,2025-12-23
IND2029534,Business Analyst,Leadsquared,Startup,E-Commerce,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,39.5,"JIRA, SQL, Excel",B.Tech/B.E.,15,796,2.6,2025-04-02
IND2029540,Data Analyst,Setu,Startup,Consulting,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,17.5,"Data Visualization, Statistics, Tableau, SQL, Python, Power BI",MCA,2,217,4.1,2025-02-25
IND2029548,Business Analyst,BHEL,PSU/Govt,FinTech,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,4.1,"Agile, JIRA, Power BI, SQL",B.Tech/B.E.,2,70,4.2,2025-04-28
IND2029551,Data Analyst,Urban Company,Startup,E-Commerce,Indore,Tier 2,Fresher (0-1 yr),Contract,On-Site,4.4,"Python, Data Visualization, Tableau, SQL, Statistics",B.Tech/B.E.,15,1725,3.9,2026-02-28
IND2029557,Business Analyst,Microsoft,MNC,Information Technology,Mumbai,Tier 1,Fresher (0-1 yr),Internship,Hybrid,3.1,"Excel, Power BI, Agile, Requirements Gathering, JIRA, SQL",BCA,1,76,3.9,2025-08-18
IND2029560,Data Analyst,Hasura,Startup,Government/PSU,Remote,Remote,Senior (6-10 yrs),Contract,Remote,42.7,"Python, SQL, Data Visualization, Tableau, Power BI, Statistics",MBA,1,95,3.2,2025-01-04
IND2029565,Data Analyst,Nykaa,Indian Unicorn,HealthTech,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,8.8,"Power BI, SQL, Tableau, Python, Data Visualization",B.Sc (CS/IT),1,93,4.3,2025-12-05
IND2029568,Data Scientist,IBM,MNC,Banking & Finance,Remote,Remote,Lead (10+ yrs),Full-Time,Hybrid,54.6,"NLP, SQL, Scikit-learn, Machine Learning",M.Tech/M.E.,1,49,3.4,2024-08-26
IND2029575,Data Analyst,Lenskart,Startup,Media & Entertainment,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,19.0,"Data Visualization, SQL, Excel, Statistics, Python, Tableau",B.Com + Certification,2,105,3.7,2026-01-14
IND2029576,Data Engineer,Cisco,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Contract,Remote,17.3,"SQL, Airflow, Kafka",BCA,3,320,3.9,2025-09-21
IND2029578,Data Engineer,Zoho,Indian Unicorn,Information Technology,Bhubaneswar,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,32.6,"AWS, dbt, SQL, ETL, Kafka, Airflow",MCA,10,957,4.1,2025-02-16
IND2029584,Data Analyst,Leadsquared,Startup,Information Technology,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.3,"Python, Excel, SQL",B.Sc (CS/IT),10,878,3.9,2026-02-02
IND2029588,Data Analyst,MakeMyTrip,Indian Unicorn,Banking & Finance,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,7.8,"SQL, Tableau, Power BI, Statistics, Excel",MBA,15,1740,4.0,2024-12-20
IND2029589,Data Engineer,IBM,MNC,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.6,"Airflow, Spark, SQL, dbt",M.Tech/M.E.,1,70,3.7,2025-02-08
IND2029596,Business Analyst,Postman,Startup,Consulting,Nagpur,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,6.4,"Agile, SQL, Excel, JIRA, Requirements Gathering, Power BI",B.Tech/B.E.,2,91,4.3,2025-03-14
IND2029601,Data Engineer,Chargebee,Startup,Consulting,Remote,Remote,Mid (3-6 yrs),Internship,Remote,3.3,"AWS, Python, ETL",M.Tech/M.E.,10,437,4.1,2025-07-27
IND2029607,Data Analyst,Microsoft,MNC,EdTech,Remote,Remote,Senior (6-10 yrs),Internship,Remote,1.3,"Python, Statistics, Data Visualization",B.Tech/B.E.,5,256,4.3,2025-07-03
IND2029614,Data Engineer,Setu,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,9.8,"dbt, ETL, Kafka, SQL",B.Tech/B.E.,2,126,3.7,2025-05-02
IND2029619,Data Scientist,Zomato,Indian Unicorn,HealthTech,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,64.7,"Scikit-learn, TensorFlow, Pandas, SQL, Tableau",B.Tech/B.E.,1,68,2.9,2024-07-11
IND2029625,Data Engineer,CRED,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Internship,Remote,3.4,"Spark, dbt, ETL",MBA,3,333,3.1,2025-02-09
IND2029643,Business Analyst,Nykaa,Indian Unicorn,Manufacturing,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,19.6,"Power BI, JIRA, Requirements Gathering, Agile, SQL, Excel",B.Tech/B.E.,3,296,3.3,2024-10-11
IND2029648,Business Analyst,Capgemini,MNC,HealthTech,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.4,"Requirements Gathering, Excel, JIRA",B.Tech/B.E.,2,141,3.8,2024-08-15
IND2029654,Data Engineer,ONGC,PSU/Govt,E-Commerce,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,6.6,"dbt, SQL, Airflow, Python, Kafka, ETL",B.Tech/B.E.,5,269,3.5,2024-12-01
IND2029660,Business Analyst,CRED,Indian Unicorn,HealthTech,Nagpur,Tier 2,Mid (3-6 yrs),Internship,On-Site,1.0,"Requirements Gathering, Agile, Excel",B.Tech/B.E.,10,836,3.9,2025-09-27
IND2029666,Business Analyst,Nykaa,Indian Unicorn,FinTech,Bhubaneswar,Tier 2,Mid (3-6 yrs),Part-Time,Hybrid,19.1,"SQL, Agile, Requirements Gathering, Excel, Power BI",B.Tech/B.E.,1,109,3.3,2024-09-21
IND2029668,Business Analyst,Cognizant,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Contract,Remote,34.8,"JIRA, Requirements Gathering, SQL, Power BI",B.Tech/B.E.,1,75,4.2,2026-03-07
IND2029669,Data Scientist,TCS,MNC,FinTech,Remote,Remote,Senior (6-10 yrs),Contract,Hybrid,41.8,"NLP, Deep Learning, Statistics, Pandas",M.Tech/M.E.,15,592,3.7,2024-12-18
IND2029672,Business Analyst,Razorpay,Indian Unicorn,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,13.9,"JIRA, Agile, SQL, Excel, Requirements Gathering",BCA,2,227,4.1,2024-11-08
IND2029676,Business Analyst,Cognizant,MNC,EdTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,13.8,"Agile, Requirements Gathering, Power BI",M.Tech/M.E.,2,134,3.9,2025-05-11
IND2029681,Data Scientist,Setu,Startup,Consulting,Indore,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,40.5,"Python, NLP, TensorFlow, Statistics, Scikit-learn",B.Com + Certification,1,51,3.6,2024-09-20
IND2029689,Data Analyst,Cognizant,MNC,Government/PSU,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,23.4,"Tableau, Statistics, Excel, SQL, Python, Data Visualization",BCA,1,86,4.3,2024-11-07
IND2029695,Data Engineer,Swiggy,Indian Unicorn,Media & Entertainment,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,8.7,"Python, Kafka, ETL, dbt, Airflow, Spark",M.Tech/M.E.,3,199,3.3,2024-10-14
IND2029696,Data Analyst,HAL,PSU/Govt,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,11.2,"Excel, Statistics, Python, Data Visualization, Tableau, SQL",BCA,1,91,4.1,2025-10-09
IND2029705,Data Analyst,BSNL,PSU/Govt,HealthTech,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,10.9,"Statistics, Tableau, Python",MCA,3,110,3.9,2025-10-02
IND2029718,Data Analyst,Lenskart,Startup,Government/PSU,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.7,"Python, Statistics, SQL, Data Visualization, Excel",M.Tech/M.E.,3,142,4.2,2024-06-04
IND2029746,Data Scientist,Google,MNC,Information Technology,Bangalore,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,9.6,"NLP, Pandas, Scikit-learn, TensorFlow, Statistics, Machine Learning",B.Tech/B.E.,5,143,3.7,2025-02-27
IND2029751,Data Analyst,Dream11,Indian Unicorn,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,7.1,"SQL, Statistics, Data Visualization, Excel",B.Tech/B.E.,2,233,4.0,2025-12-12
IND2029757,Data Scientist,Amazon,MNC,EdTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,24.1,"Python, Deep Learning, Statistics, SQL, Tableau, Scikit-learn",MBA,2,207,3.0,2025-06-12
IND2029776,Data Engineer,Cognizant,MNC,HealthTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.6,"AWS, Python, SQL, Airflow",B.Tech/B.E.,2,124,2.7,2024-08-24
IND2029781,Data Scientist,Leadsquared,Startup,FinTech,Indore,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,20.7,"TensorFlow, Scikit-learn, Pandas, Python, Statistics, SQL",B.Tech/B.E.,1,99,4.2,2024-12-29
IND2029785,Data Scientist,NTPC,PSU/Govt,EdTech,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,4.4,"Pandas, NLP, TensorFlow, SQL",M.Tech/M.E.,3,353,3.7,2025-03-10
IND2029802,Data Engineer,Oracle,MNC,E-Commerce,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,12.1,"Kafka, ETL, Airflow, SQL, Spark, dbt",MBA,2,180,3.6,2025-10-06
IND2029811,Business Analyst,Byju's,Indian Unicorn,HealthTech,Remote,Remote,Junior (1-3 yrs),Contract,Remote,15.0,"Power BI, Agile, Excel, SQL, JIRA",B.Tech/B.E.,3,289,3.4,2024-10-15
IND2029818,Business Analyst,Razorpay,Indian Unicorn,Banking & Finance,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,29.8,"Agile, Excel, SQL, Requirements Gathering, Power BI, JIRA",MBA,5,417,4.1,2024-10-15
IND2029820,Data Scientist,Razorpay,Indian Unicorn,Retail,Mumbai,Tier 1,Fresher (0-1 yr),Internship,On-Site,1.5,"NLP, Scikit-learn, Python, Statistics, Tableau, TensorFlow",B.Tech/B.E.,5,330,3.1,2026-01-23
IND2029826,Business Analyst,Urban Company,Startup,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,42.1,"Requirements Gathering, Excel, JIRA, Power BI, Agile, SQL",BCA,2,206,4.0,2024-06-28
IND2029827,Business Analyst,Deloitte,MNC,Logistics,Remote,Remote,Junior (1-3 yrs),Internship,Hybrid,2.9,"Excel, Power BI, SQL",B.Tech/B.E.,2,189,3.3,2025-09-23
IND2029832,Business Analyst,Tech Mahindra,MNC,E-Commerce,Remote,Remote,Fresher (0-1 yr),Contract,Remote,5.4,"JIRA, Requirements Gathering, SQL, Agile",MCA,5,450,2.7,2025-10-29
IND2029836,Data Scientist,TCS,MNC,Banking & Finance,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,5.7,"Statistics, Tableau, Machine Learning",B.Tech/B.E.,2,190,3.0,2025-10-02
IND2029837,Data Engineer,Tech Mahindra,MNC,Gaming,Mumbai,Tier 1,Mid (3-6 yrs),Contract,On-Site,17.3,"ETL, Python, SQL, Kafka, AWS, Spark",B.Sc (CS/IT),2,81,4.1,2025-07-22
IND2029849,Data Scientist,Dream11,Indian Unicorn,Logistics,Bangalore,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,66.0,"Statistics, Pandas, Scikit-learn",MBA,1,94,4.0,2026-04-26
IND2029854,Data Scientist,PhonePe,Indian Unicorn,FinTech,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,56.4,"SQL, Tableau, NLP, Python, Statistics",M.Tech/M.E.,10,139,4.1,2025-10-30
IND2029856,Data Analyst,Lenskart,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.2,"SQL, Power BI, Statistics, Excel, Data Visualization, Tableau",B.Tech/B.E.,1,114,3.2,2026-01-11
IND2029861,Business Analyst,Accenture,MNC,Media & Entertainment,Remote,Remote,Mid (3-6 yrs),Part-Time,Remote,20.6,"Excel, Agile, Power BI",B.Tech/B.E.,3,195,3.3,2025-09-01
IND2029870,Data Scientist,Razorpay,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Internship,Remote,1.2,"Tableau, Scikit-learn, SQL, NLP",M.Tech/M.E.,3,147,4.0,2024-11-18
IND2029878,Data Engineer,Tech Mahindra,MNC,E-Commerce,Delhi,Tier 1,Senior (6-10 yrs),Part-Time,Hybrid,30.8,"Python, AWS, ETL, Spark",B.Tech/B.E.,2,187,4.2,2025-08-19
IND2029879,Data Scientist,Tech Mahindra,MNC,Information Technology,Jaipur,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,24.7,"SQL, Tableau, Pandas, Python, Deep Learning, Statistics",B.Sc (CS/IT),2,150,4.1,2025-04-14
IND2029881,Data Scientist,Google,MNC,E-Commerce,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,20.9,"NLP, SQL, Tableau",B.Sc (CS/IT),1,109,2.7,2025-10-31
IND2029901,Data Scientist,Hasura,Startup,EdTech,Remote,Remote,Junior (1-3 yrs),Part-Time,Remote,13.0,"Scikit-learn, Pandas, SQL, Tableau, Deep Learning, TensorFlow",B.Tech/B.E.,1,60,3.4,2025-08-22
IND2029902,Data Analyst,Flipkart,Indian Unicorn,E-Commerce,Jaipur,Tier 2,Lead (10+ yrs),Full-Time,On-Site,57.2,"Statistics, Excel, Power BI, Tableau",B.Tech/B.E.,5,470,3.5,2025-01-21
IND2029910,Data Analyst,Infosys,MNC,Manufacturing,Kolkata,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,38.9,"Data Visualization, Excel, SQL, Statistics",PhD,10,1047,4.2,2024-09-24
IND2029921,Data Engineer,Deloitte,MNC,HealthTech,Remote,Remote,Lead (10+ yrs),Contract,Hybrid,60.3,"Spark, Kafka, SQL, Airflow, ETL",B.Tech/B.E.,3,330,2.9,2024-09-16
IND2029943,Data Engineer,BEL,PSU/Govt,Government/PSU,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,6.5,"SQL, Python, AWS",B.Com + Certification,2,127,4.1,2026-04-29
IND2029947,Data Analyst,Tech Mahindra,MNC,Banking & Finance,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,35.9,"Data Visualization, Power BI, Statistics, Excel",B.Com + Certification,2,123,3.9,2025-07-07
IND2029948,Data Engineer,IBM,MNC,FinTech,Jaipur,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,20.6,"dbt, ETL, Airflow, AWS, Kafka, Spark",MBA,1,19,4.3,2025-03-03
IND2029952,Data Analyst,Setu,Startup,Information Technology,Pune,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,19.8,"Statistics, Data Visualization, Tableau, Python",MCA,1,100,4.2,2025-02-15
IND2029953,Data Analyst,Nykaa,Indian Unicorn,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Part-Time,Remote,7.8,"Excel, Power BI, SQL, Statistics, Data Visualization, Python",MBA,3,136,4.1,2025-05-06
IND2029955,Business Analyst,Oracle,MNC,HealthTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.6,"Excel, SQL, Agile, Requirements Gathering",MCA,1,114,3.7,2024-12-30
IND2029970,Business Analyst,Setu,Startup,Banking & Finance,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,38.2,"Requirements Gathering, SQL, JIRA, Power BI, Agile",MCA,10,1086,3.8,2025-03-28
IND2029972,Business Analyst,Cisco,MNC,Retail,Remote,Remote,Senior (6-10 yrs),Contract,Hybrid,32.7,"Requirements Gathering, Excel, Agile, Power BI, JIRA, SQL",M.Tech/M.E.,5,471,3.6,2025-03-14
IND2029982,Data Scientist,TCS,MNC,Banking & Finance,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,12.4,"Statistics, Scikit-learn, TensorFlow",MBA,3,323,3.7,2024-06-01
IND2029985,Data Analyst,Flipkart,Indian Unicorn,Information Technology,Coimbatore,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,6.2,"Power BI, SQL, Data Visualization, Excel",B.Tech/B.E.,3,308,4.1,2025-01-21
